name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
20060.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20061.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20062.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20063.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20064.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20065.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20066.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20067.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20068.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20069.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20070.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
20071.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20072.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20073.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20074.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20075.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20076.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20077.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20078.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20079.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20080.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20081.png,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
20082.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20083.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20084.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20085.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20086.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False
20087.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20088.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20089.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20090.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20091.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20092.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20093.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False
20094.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False
20095.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20096.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20097.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20098.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20099.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20100.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20101.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20102.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False
20103.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20104.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20105.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20106.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False
20107.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20108.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False
20109.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
20110.png,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
20111.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20112.png,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False
20113.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False
20114.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False
20115.png,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False
20116.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20117.png,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False
20118.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
20119.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20120.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20121.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20122.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20123.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20124.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20125.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20126.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20127.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20128.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20129.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False
20130.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20131.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20132.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20133.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20134.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20135.png,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False
20136.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20137.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20138.png,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20139.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20140.png,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True
20141.png,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True
20142.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True
20143.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20144.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20145.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20146.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20147.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20148.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20149.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20150.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20151.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20152.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20153.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20154.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20155.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20156.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20157.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20158.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20159.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20160.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20161.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20162.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20163.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20164.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20165.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20166.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20167.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20168.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20169.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20170.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20171.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20172.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20173.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20174.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20175.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False
20176.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20177.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False
20178.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20179.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20180.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20181.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20182.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20183.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20184.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20185.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20186.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20187.png,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False
20188.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20189.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20190.png,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False
20191.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20192.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20193.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20194.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20195.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20196.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20197.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False
20198.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20199.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20200.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20201.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20202.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20203.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
20204.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
20205.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False
20206.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20207.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20208.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20209.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False
20210.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20211.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20212.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20213.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20214.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20215.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20216.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20217.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20218.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20219.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20220.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20221.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20222.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20223.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20224.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20225.png,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
20226.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20227.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20228.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20229.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20230.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20231.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20232.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20233.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20234.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20235.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20236.png,True,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
20237.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20238.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20239.png,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20240.png,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20241.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
20242.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
20243.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
20244.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20245.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20246.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
20247.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20248.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20249.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20250.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20251.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20252.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20253.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20254.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20255.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20256.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20257.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20258.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20259.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20260.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20261.png,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20262.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20263.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20264.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20265.png,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False
20266.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20267.png,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
20268.png,True,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False
20269.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20270.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20271.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20272.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20273.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20274.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20275.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
20276.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
20277.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
20278.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20279.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20280.png,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
20281.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20282.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20283.png,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20284.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
20285.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
20286.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20287.png,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False
20288.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20289.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
20290.png,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False
20291.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20292.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20293.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20294.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20295.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20296.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20297.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20298.png,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False
20299.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20300.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False
20301.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20302.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20303.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20304.png,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False
20305.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True,False
20306.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20307.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20308.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True
20309.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20310.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20311.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20312.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20313.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20314.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
20315.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True
20316.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True
20317.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20318.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20319.png,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20320.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20321.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20322.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20323.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20324.png,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
20325.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20326.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20327.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
20328.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False
20329.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False
20330.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False
20331.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20332.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20333.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20334.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
20335.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20336.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20337.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False
20338.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20339.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20340.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20341.png,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False
20342.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20343.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20344.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20345.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20346.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20347.png,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False
20348.png,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
20349.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20350.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20351.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20352.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20353.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20354.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False
20355.png,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False
20356.png,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20357.png,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
20358.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20359.png,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20360.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20361.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20362.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False
20363.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False
20364.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False
20365.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
20366.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20367.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20368.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20369.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
20370.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20371.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
20372.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False
20373.png,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False
20374.png,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
20375.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
20376.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False
20377.png,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False
20378.png,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False
20379.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
20380.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
20381.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
20382.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
20383.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
